,Time,Theta1,Theta2,Omega1,Omega2,Time,Theta1,Theta2,Omega1,Omega2
14,0.014,2.588771473612031,0.0856392415396415,0.4132123662932817,0.5129132954340441,0.014,2.6607708733299393,1.7670196466935004,0.12853581605294268,0.5810834157163463
15,0.015,2.5891994086968233,0.08617054222036402,0.4426544592532994,0.5496932774631018,0.015,2.6609039388989846,1.7676215160405129,0.13759352834852287,0.6226558388939972
16,0.016,2.589656779059258,0.0867386386663122,0.4720813558635419,0.5865028104780272,0.016,2.6610460493840202,1.7682649649932696,0.1466257206160364,0.6642419852851237
17,0.017,2.590143568901596,0.08734356130507054,0.5014920107472715,0.623343821526085,0.017,2.6611971784716477,1.768950007667095,0.15563070242025198,0.7058427528605098
18,0.018000000000000002,2.590659761355325,0.08798534244992785,0.530885372874707,0.6602182300592319,0.018000000000000002,2.6613572981661053,1.7696766590593123,0.16460678567183656,0.7474590361517942
19,0.019,2.59120533848116,0.08866401629987733,0.560260385563024,0.697127947934113,0.019,2.661526378789271,1.7704449350492437,0.17355228462735542,0.7890917262514693
20,0.02,2.591780281269043,0.08937961893961652,0.5896159864763545,0.7340748794120654,0.02,2.6617043889806604,1.771254852398211,0.18246551588927226,0.8307417108128825
21,0.021,2.5923845696381425,0.09013218833954731,0.6189511076257871,0.7710609211591156,0.021,2.6618912956974294,1.7721064287495345,0.191344798405949,0.8724098740502345
22,0.022,2.5930181824368534,0.09092176435577592,0.6482646753693664,0.8080879622459811,0.022,2.6620870642143704,1.7729996826285337,0.20018845347164604,0.9140970967385809
23,0.023,2.593681097442799,0.091748388730113,0.6775556104120943,0.8451578841480696,0.023,2.662291658123916,1.7739346334425274,0.20899480472652207,0.9558042562138308
24,0.024,2.5943732913628272,0.09261210509007346,0.7068228278059285,0.8822725607454789,0.024,2.6625050393361365,1.7749113014808333,0.21776217815663393,0.997532226372748
25,0.025,2.5950947398330153,0.09351295894887664,0.7360652369497838,0.9194338583229974,0.025,2.662727168078741,1.7759297079147682,0.22648890209393707,1.03928187767295
